time_seconds,link_id,aggregated_gbps
329.8,Link_Test_5,0.0
329.9,Link_Test_5,0.0
330.0,Link_Test_5,0.0315
330.1,Link_Test_5,0.0
330.2,Link_Test_5,0.0
330.3,Link_Test_5,0.0
330.4,Link_Test_5,0.0368
330.5,Link_Test_5,0.0
330.6,Link_Test_5,0.0
330.7,Link_Test_5,0.1211
330.8,Link_Test_5,0.0
330.9,Link_Test_5,0.2997
331.0,Link_Test_5,0.0
331.1,Link_Test_5,0.0
331.2,Link_Test_5,0.0
331.3,Link_Test_5,0.0
331.4,Link_Test_5,0.0
331.5,Link_Test_5,0.0
331.6,Link_Test_5,0.0
331.7,Link_Test_5,0.0
331.8,Link_Test_5,0.0
331.9,Link_Test_5,0.0
332.0,Link_Test_5,0.0562
332.1,Link_Test_5,0.0
332.2,Link_Test_5,0.0
332.3,Link_Test_5,0.1713
332.4,Link_Test_5,0.0
332.5,Link_Test_5,0.0
332.6,Link_Test_5,0.0
332.7,Link_Test_5,0.0
332.8,Link_Test_5,0.0
332.9,Link_Test_5,0.0
333.0,Link_Test_5,0.2472
333.1,Link_Test_5,0.0188
333.2,Link_Test_5,0.0
333.3,Link_Test_5,0.3122
333.4,Link_Test_5,0.0859
333.5,Link_Test_5,0.0167
333.6,Link_Test_5,0.1224
333.7,Link_Test_5,0.0
333.8,Link_Test_5,0.0
333.9,Link_Test_5,0.0
334.0,Link_Test_5,0.2344
334.1,Link_Test_5,0.2475
334.2,Link_Test_5,0.0806
334.3,Link_Test_5,0.2737
334.4,Link_Test_5,0.1746
334.5,Link_Test_5,0.2713
334.6,Link_Test_5,0.0786
334.7,Link_Test_5,0.3961
334.8,Link_Test_5,0.228
334.9,Link_Test_5,0.5149
335.0,Link_Test_5,0.3224
335.1,Link_Test_5,0.1368
335.2,Link_Test_5,0.1209
335.3,Link_Test_5,0.1056
335.4,Link_Test_5,0.4215
335.5,Link_Test_5,0.0475
335.6,Link_Test_5,0.3494
335.7,Link_Test_5,0.2856
335.8,Link_Test_5,0.2487
335.9,Link_Test_5,0.2938
336.0,Link_Test_5,0.1559
336.1,Link_Test_5,0.366
336.2,Link_Test_5,0.4952
336.3,Link_Test_5,0.5188
336.4,Link_Test_5,0.5402
336.5,Link_Test_5,0.734
336.6,Link_Test_5,0.333
336.7,Link_Test_5,0.2037
336.8,Link_Test_5,0.0158
336.9,Link_Test_5,0.4037
337.0,Link_Test_5,0.6511
337.1,Link_Test_5,0.2996
337.2,Link_Test_5,0.4176
337.3,Link_Test_5,0.7557
337.4,Link_Test_5,0.5635
337.5,Link_Test_5,0.6179
337.6,Link_Test_5,0.7037
337.7,Link_Test_5,0.5688
337.8,Link_Test_5,0.7693
337.9,Link_Test_5,0.6136
338.0,Link_Test_5,0.5002
338.1,Link_Test_5,1.1176
338.2,Link_Test_5,0.4089
338.3,Link_Test_5,0.704
338.4,Link_Test_5,0.7037
338.5,Link_Test_5,0.7444
338.6,Link_Test_5,0.8501
338.7,Link_Test_5,0.266
338.8,Link_Test_5,0.7503
338.9,Link_Test_5,0.8108
339.0,Link_Test_5,0.9461
339.1,Link_Test_5,0.8348
339.2,Link_Test_5,0.7688
339.3,Link_Test_5,1.182
339.4,Link_Test_5,0.8148
339.5,Link_Test_5,0.9895
339.6,Link_Test_5,1.3882
339.7,Link_Test_5,0.9444
339.8,Link_Test_5,1.1729
339.9,Link_Test_5,0.6021
340.0,Link_Test_5,0.8997
340.1,Link_Test_5,0.9847
340.2,Link_Test_5,1.5267
340.3,Link_Test_5,1.2162
340.4,Link_Test_5,1.1061
340.5,Link_Test_5,1.2408
340.6,Link_Test_5,1.3293
340.7,Link_Test_5,1.1291
340.8,Link_Test_5,1.4427
340.9,Link_Test_5,1.1241
341.0,Link_Test_5,1.2271
341.1,Link_Test_5,1.4387
341.2,Link_Test_5,1.7204
341.3,Link_Test_5,1.3448
341.4,Link_Test_5,1.2754
341.5,Link_Test_5,1.2168
341.6,Link_Test_5,1.467
341.7,Link_Test_5,1.4898
341.8,Link_Test_5,1.311
341.9,Link_Test_5,1.511
342.0,Link_Test_5,1.2761
342.1,Link_Test_5,1.4757
342.2,Link_Test_5,1.4836
342.3,Link_Test_5,1.6733
342.4,Link_Test_5,1.5839
342.5,Link_Test_5,1.5585
342.6,Link_Test_5,1.7192
342.7,Link_Test_5,1.6565
342.8,Link_Test_5,1.6953
342.9,Link_Test_5,1.5404
343.0,Link_Test_5,1.4825
343.1,Link_Test_5,1.7019
343.2,Link_Test_5,1.5362
343.3,Link_Test_5,1.9348
343.4,Link_Test_5,1.723
343.5,Link_Test_5,1.7064
343.6,Link_Test_5,1.8611
343.7,Link_Test_5,1.8306
343.8,Link_Test_5,1.7861
343.9,Link_Test_5,1.8414
344.0,Link_Test_5,1.9109
344.1,Link_Test_5,1.7178
344.2,Link_Test_5,2.2469
344.3,Link_Test_5,1.8781
344.4,Link_Test_5,2.0272
344.5,Link_Test_5,2.1717
344.6,Link_Test_5,2.1938
344.7,Link_Test_5,2.2685
344.8,Link_Test_5,2.1556
344.9,Link_Test_5,1.9149
345.0,Link_Test_5,1.9935
345.1,Link_Test_5,2.3444
345.2,Link_Test_5,2.004
345.3,Link_Test_5,2.3358
345.4,Link_Test_5,2.1949
345.5,Link_Test_5,2.2342
345.6,Link_Test_5,2.2535
345.7,Link_Test_5,2.5489
345.8,Link_Test_5,2.2208
345.9,Link_Test_5,2.4233
346.0,Link_Test_5,2.3362
346.1,Link_Test_5,2.4606
346.2,Link_Test_5,2.666
346.3,Link_Test_5,2.4982
346.4,Link_Test_5,2.4179
346.5,Link_Test_5,2.9813
346.6,Link_Test_5,2.761
346.7,Link_Test_5,2.9232
346.8,Link_Test_5,2.2603
346.9,Link_Test_5,2.6171
347.0,Link_Test_5,2.8412
347.1,Link_Test_5,2.6492
347.2,Link_Test_5,2.7694
347.3,Link_Test_5,2.5923
347.4,Link_Test_5,3.004
347.5,Link_Test_5,2.8196
347.6,Link_Test_5,2.6369
347.7,Link_Test_5,2.6568
347.8,Link_Test_5,2.8455
347.9,Link_Test_5,2.9929
348.0,Link_Test_5,2.7525
348.1,Link_Test_5,2.8057
348.2,Link_Test_5,2.9888
348.3,Link_Test_5,2.8788
348.4,Link_Test_5,2.8287
348.5,Link_Test_5,3.1621
348.6,Link_Test_5,3.0404
348.7,Link_Test_5,3.3142
348.8,Link_Test_5,3.2677
348.9,Link_Test_5,3.1545
349.0,Link_Test_5,3.2714
349.1,Link_Test_5,3.4258
349.2,Link_Test_5,3.0377
349.3,Link_Test_5,3.5429
349.4,Link_Test_5,3.1925
349.5,Link_Test_5,3.1362
349.6,Link_Test_5,3.1856
349.7,Link_Test_5,3.1888
349.8,Link_Test_5,3.3956
349.9,Link_Test_5,3.433
350.0,Link_Test_5,3.6869
350.1,Link_Test_5,3.2759
350.2,Link_Test_5,3.4172
350.3,Link_Test_5,3.176
350.4,Link_Test_5,3.5698
350.5,Link_Test_5,3.1921
350.6,Link_Test_5,3.44
350.7,Link_Test_5,3.5098
350.8,Link_Test_5,3.3937
350.9,Link_Test_5,3.6888
351.0,Link_Test_5,3.4328
351.1,Link_Test_5,3.6244
351.2,Link_Test_5,3.7736
351.3,Link_Test_5,3.9515
351.4,Link_Test_5,3.5741
351.5,Link_Test_5,3.9105
351.6,Link_Test_5,3.5382
351.7,Link_Test_5,3.8253
351.8,Link_Test_5,3.5529
351.9,Link_Test_5,3.5735
352.0,Link_Test_5,3.8281
352.1,Link_Test_5,4.0146
352.2,Link_Test_5,4.0145
352.3,Link_Test_5,3.6103
352.4,Link_Test_5,4.0444
352.5,Link_Test_5,4.0396
352.6,Link_Test_5,4.0227
352.7,Link_Test_5,3.8104
352.8,Link_Test_5,4.1455
352.9,Link_Test_5,3.9301
353.0,Link_Test_5,4.1282
353.1,Link_Test_5,4.3551
353.2,Link_Test_5,4.134
353.3,Link_Test_5,3.9014
353.4,Link_Test_5,4.41
353.5,Link_Test_5,3.7834
353.6,Link_Test_5,4.204
353.7,Link_Test_5,4.1096
353.8,Link_Test_5,3.9467
353.9,Link_Test_5,3.9502
354.0,Link_Test_5,3.8404
354.1,Link_Test_5,4.2096
354.2,Link_Test_5,4.2946
354.3,Link_Test_5,4.47
354.4,Link_Test_5,4.0105
354.5,Link_Test_5,3.5909
354.6,Link_Test_5,4.065
354.7,Link_Test_5,4.2801
354.8,Link_Test_5,4.3665
354.9,Link_Test_5,4.5767
355.0,Link_Test_5,4.5785
355.1,Link_Test_5,4.5396
355.2,Link_Test_5,4.2993
355.3,Link_Test_5,4.5035
355.4,Link_Test_5,4.4104
355.5,Link_Test_5,4.4926
355.6,Link_Test_5,4.6487
355.7,Link_Test_5,4.5575
355.8,Link_Test_5,4.4366
355.9,Link_Test_5,4.3551
356.0,Link_Test_5,4.566
356.1,Link_Test_5,4.9954
356.2,Link_Test_5,4.7835
356.3,Link_Test_5,4.4721
356.4,Link_Test_5,4.7356
356.5,Link_Test_5,4.5903
356.6,Link_Test_5,4.5326
356.7,Link_Test_5,4.8107
356.8,Link_Test_5,4.5058
356.9,Link_Test_5,4.7374
357.0,Link_Test_5,4.5277
357.1,Link_Test_5,4.406
357.2,Link_Test_5,4.6847
357.3,Link_Test_5,4.7292
357.4,Link_Test_5,4.9097
357.5,Link_Test_5,4.5974
357.6,Link_Test_5,4.7733
357.7,Link_Test_5,5.0356
357.8,Link_Test_5,4.9785
357.9,Link_Test_5,4.7948
358.0,Link_Test_5,4.8195
358.1,Link_Test_5,4.6223
358.2,Link_Test_5,5.0003
358.3,Link_Test_5,4.7567
358.4,Link_Test_5,4.9184
358.5,Link_Test_5,5.2467
358.6,Link_Test_5,4.6818
358.7,Link_Test_5,4.4586
358.8,Link_Test_5,4.5689
358.9,Link_Test_5,4.8285
359.0,Link_Test_5,4.8756
359.1,Link_Test_5,4.8195
359.2,Link_Test_5,4.8163
359.3,Link_Test_5,5.0962
359.4,Link_Test_5,5.2183
359.5,Link_Test_5,4.8773
359.6,Link_Test_5,4.88
359.7,Link_Test_5,5.089
359.8,Link_Test_5,4.7649
359.9,Link_Test_5,4.6984
360.0,Link_Test_5,5.3121
360.1,Link_Test_5,5.2854
360.2,Link_Test_5,4.8742
360.3,Link_Test_5,4.7361
360.4,Link_Test_5,5.2416
360.5,Link_Test_5,5.0335
360.6,Link_Test_5,4.6304
360.7,Link_Test_5,5.0688
360.8,Link_Test_5,4.6108
360.9,Link_Test_5,5.3058
361.0,Link_Test_5,5.278
361.1,Link_Test_5,5.2052
361.2,Link_Test_5,5.2719
361.3,Link_Test_5,5.3911
361.4,Link_Test_5,5.388
361.5,Link_Test_5,5.0152
361.6,Link_Test_5,5.4708
361.7,Link_Test_5,5.0717
361.8,Link_Test_5,4.8666
361.9,Link_Test_5,5.2482
362.0,Link_Test_5,5.0326
362.1,Link_Test_5,5.3031
362.2,Link_Test_5,5.1051
362.3,Link_Test_5,5.4839
362.4,Link_Test_5,5.0345
362.5,Link_Test_5,4.9603
362.6,Link_Test_5,5.2572
362.7,Link_Test_5,5.2129
362.8,Link_Test_5,5.047
362.9,Link_Test_5,4.9438
363.0,Link_Test_5,5.7759
363.1,Link_Test_5,5.2953
363.2,Link_Test_5,4.9575
363.3,Link_Test_5,5.1061
363.4,Link_Test_5,5.0069
363.5,Link_Test_5,5.1704
363.6,Link_Test_5,5.4888
363.7,Link_Test_5,5.2017
363.8,Link_Test_5,5.1558
363.9,Link_Test_5,5.2574
364.0,Link_Test_5,5.1872
364.1,Link_Test_5,5.5416
364.2,Link_Test_5,5.2417
364.3,Link_Test_5,5.0254
364.4,Link_Test_5,5.3036
364.5,Link_Test_5,5.196
364.6,Link_Test_5,5.2024
364.7,Link_Test_5,5.1572
364.8,Link_Test_5,4.9446
364.9,Link_Test_5,5.4375
365.0,Link_Test_5,4.8885
365.1,Link_Test_5,5.0374
365.2,Link_Test_5,5.207
365.3,Link_Test_5,5.2425
365.4,Link_Test_5,4.8925
365.5,Link_Test_5,5.2661
365.6,Link_Test_5,5.3432
365.7,Link_Test_5,5.0895
365.8,Link_Test_5,5.3626
365.9,Link_Test_5,4.9847
366.0,Link_Test_5,5.2868
366.1,Link_Test_5,5.2113
366.2,Link_Test_5,4.8732
366.3,Link_Test_5,5.0503
366.4,Link_Test_5,5.0349
366.5,Link_Test_5,5.3074
366.6,Link_Test_5,5.1238
366.7,Link_Test_5,5.1176
366.8,Link_Test_5,5.3743
366.9,Link_Test_5,5.2045
367.0,Link_Test_5,4.9826
367.1,Link_Test_5,5.2644
367.2,Link_Test_5,4.9892
367.3,Link_Test_5,5.1497
367.4,Link_Test_5,5.0215
367.5,Link_Test_5,5.0526
367.6,Link_Test_5,4.8251
367.7,Link_Test_5,5.1799
367.8,Link_Test_5,5.257
367.9,Link_Test_5,4.952
368.0,Link_Test_5,5.1528
368.1,Link_Test_5,5.0259
368.2,Link_Test_5,4.9977
368.3,Link_Test_5,4.7566
368.4,Link_Test_5,4.959
368.5,Link_Test_5,4.8088
368.6,Link_Test_5,4.8489
368.7,Link_Test_5,5.0651
368.8,Link_Test_5,4.9449
368.9,Link_Test_5,4.8536
369.0,Link_Test_5,5.0427
369.1,Link_Test_5,4.7156
369.2,Link_Test_5,4.9577
369.3,Link_Test_5,5.0588
369.4,Link_Test_5,4.7829
369.5,Link_Test_5,4.9084
369.6,Link_Test_5,4.5982
369.7,Link_Test_5,4.7854
369.8,Link_Test_5,4.8428
369.9,Link_Test_5,4.8753
370.0,Link_Test_5,4.974
370.1,Link_Test_5,4.5361
370.2,Link_Test_5,4.9646
370.3,Link_Test_5,4.3836
370.4,Link_Test_5,4.9077
370.5,Link_Test_5,5.0292
370.6,Link_Test_5,5.0719
370.7,Link_Test_5,4.7847
370.8,Link_Test_5,4.9947
370.9,Link_Test_5,4.7209
371.0,Link_Test_5,4.7412
371.1,Link_Test_5,4.7499
371.2,Link_Test_5,4.5066
371.3,Link_Test_5,5.06
371.4,Link_Test_5,4.7493
371.5,Link_Test_5,4.7197
371.6,Link_Test_5,4.5862
371.7,Link_Test_5,4.7253
371.8,Link_Test_5,4.5369
371.9,Link_Test_5,4.6439
372.0,Link_Test_5,4.7249
372.1,Link_Test_5,4.4978
372.2,Link_Test_5,4.5903
372.3,Link_Test_5,4.6932
372.4,Link_Test_5,4.6734
372.5,Link_Test_5,4.4934
372.6,Link_Test_5,4.5791
372.7,Link_Test_5,4.6755
372.8,Link_Test_5,4.5417
372.9,Link_Test_5,4.4278
373.0,Link_Test_5,4.7859
373.1,Link_Test_5,4.484
373.2,Link_Test_5,4.4509
373.3,Link_Test_5,4.1043
373.4,Link_Test_5,3.9972
373.5,Link_Test_5,4.371
373.6,Link_Test_5,4.1846
373.7,Link_Test_5,4.4681
373.8,Link_Test_5,4.3597
373.9,Link_Test_5,4.4604
374.0,Link_Test_5,4.1101
374.1,Link_Test_5,4.2663
374.2,Link_Test_5,4.2113
374.3,Link_Test_5,4.317
374.4,Link_Test_5,4.0123
374.5,Link_Test_5,3.8919
374.6,Link_Test_5,4.0785
374.7,Link_Test_5,4.0427
374.8,Link_Test_5,3.9187
374.9,Link_Test_5,3.9655
375.0,Link_Test_5,4.0349
375.1,Link_Test_5,4.0167
375.2,Link_Test_5,3.7459
375.3,Link_Test_5,3.9064
375.4,Link_Test_5,3.936
375.5,Link_Test_5,3.9761
375.6,Link_Test_5,3.9908
375.7,Link_Test_5,3.7294
375.8,Link_Test_5,3.9597
375.9,Link_Test_5,3.8742
376.0,Link_Test_5,3.8752
376.1,Link_Test_5,3.5314
376.2,Link_Test_5,3.9822
376.3,Link_Test_5,3.8174
376.4,Link_Test_5,3.7997
376.5,Link_Test_5,3.7066
376.6,Link_Test_5,3.5518
376.7,Link_Test_5,3.8172
376.8,Link_Test_5,3.5813
376.9,Link_Test_5,3.3383
377.0,Link_Test_5,3.5986
377.1,Link_Test_5,3.4294
377.2,Link_Test_5,3.5986
377.3,Link_Test_5,3.208
377.4,Link_Test_5,3.6818
377.5,Link_Test_5,2.9733
377.6,Link_Test_5,3.3999
377.7,Link_Test_5,3.6758
377.8,Link_Test_5,3.2204
377.9,Link_Test_5,3.1408
378.0,Link_Test_5,3.4981
378.1,Link_Test_5,3.0356
378.2,Link_Test_5,3.3573
378.3,Link_Test_5,3.1244
378.4,Link_Test_5,3.367
378.5,Link_Test_5,3.3719
378.6,Link_Test_5,3.1718
378.7,Link_Test_5,3.3746
378.8,Link_Test_5,3.3634
378.9,Link_Test_5,3.4116
379.0,Link_Test_5,3.1903
379.1,Link_Test_5,3.2547
379.2,Link_Test_5,3.3598
379.3,Link_Test_5,2.5998
379.4,Link_Test_5,3.2712
379.5,Link_Test_5,3.3064
379.6,Link_Test_5,3.1235
379.7,Link_Test_5,2.8789
379.8,Link_Test_5,3.1249
379.9,Link_Test_5,3.0084
380.0,Link_Test_5,3.155
380.1,Link_Test_5,2.7297
380.2,Link_Test_5,3.0792
380.3,Link_Test_5,3.0499
380.4,Link_Test_5,2.7877
380.5,Link_Test_5,2.8358
380.6,Link_Test_5,2.377
380.7,Link_Test_5,2.9106
380.8,Link_Test_5,2.6572
380.9,Link_Test_5,3.1569
381.0,Link_Test_5,2.9503
381.1,Link_Test_5,2.901
381.2,Link_Test_5,2.8347
381.3,Link_Test_5,2.7489
381.4,Link_Test_5,2.9173
381.5,Link_Test_5,2.9122
381.6,Link_Test_5,2.6017
381.7,Link_Test_5,2.5621
381.8,Link_Test_5,2.4374
381.9,Link_Test_5,2.0894
382.0,Link_Test_5,2.5674
382.1,Link_Test_5,2.8651
382.2,Link_Test_5,2.5223
382.3,Link_Test_5,2.3131
382.4,Link_Test_5,2.3668
382.5,Link_Test_5,2.2826
382.6,Link_Test_5,2.1719
382.7,Link_Test_5,2.3038
382.8,Link_Test_5,2.2879
382.9,Link_Test_5,2.6415
383.0,Link_Test_5,2.5828
383.1,Link_Test_5,1.9383
383.2,Link_Test_5,2.4251
383.3,Link_Test_5,2.3291
383.4,Link_Test_5,2.2323
383.5,Link_Test_5,2.1117
383.6,Link_Test_5,2.1356
383.7,Link_Test_5,1.9569
383.8,Link_Test_5,2.4788
383.9,Link_Test_5,1.6305
384.0,Link_Test_5,2.1148
384.1,Link_Test_5,1.9919
384.2,Link_Test_5,1.6093
384.3,Link_Test_5,2.0044
384.4,Link_Test_5,2.0297
384.5,Link_Test_5,2.0135
384.6,Link_Test_5,1.7211
384.7,Link_Test_5,1.6829
384.8,Link_Test_5,1.3992
384.9,Link_Test_5,1.6538
385.0,Link_Test_5,1.9746
385.1,Link_Test_5,1.7435
385.2,Link_Test_5,1.8402
385.3,Link_Test_5,1.7767
385.4,Link_Test_5,1.1967
385.5,Link_Test_5,1.6426
385.6,Link_Test_5,1.7823
385.7,Link_Test_5,1.7478
385.8,Link_Test_5,1.5974
385.9,Link_Test_5,1.7912
386.0,Link_Test_5,1.4952
386.1,Link_Test_5,1.7222
386.2,Link_Test_5,1.485
386.3,Link_Test_5,1.4042
386.4,Link_Test_5,1.7439
386.5,Link_Test_5,1.214
386.6,Link_Test_5,1.3629
386.7,Link_Test_5,1.2664
386.8,Link_Test_5,1.6675
386.9,Link_Test_5,1.3918
387.0,Link_Test_5,1.4112
387.1,Link_Test_5,1.4048
387.2,Link_Test_5,1.2793
387.3,Link_Test_5,1.6361
387.4,Link_Test_5,1.1258
387.5,Link_Test_5,1.3506
387.6,Link_Test_5,1.6805
387.7,Link_Test_5,1.1127
387.8,Link_Test_5,1.0073
387.9,Link_Test_5,0.9951
388.0,Link_Test_5,1.2744
388.1,Link_Test_5,0.8232
388.2,Link_Test_5,1.4456
388.3,Link_Test_5,1.035
388.4,Link_Test_5,1.3563
388.5,Link_Test_5,1.4286
388.6,Link_Test_5,1.1626
388.7,Link_Test_5,0.9418
388.8,Link_Test_5,1.5634
388.9,Link_Test_5,0.9087
389.0,Link_Test_5,0.9919
389.1,Link_Test_5,0.8402
389.2,Link_Test_5,1.108
389.3,Link_Test_5,0.7947
389.4,Link_Test_5,0.7369
389.5,Link_Test_5,0.779
389.6,Link_Test_5,0.825
389.7,Link_Test_5,0.7189
389.8,Link_Test_5,0.9936
389.9,Link_Test_5,0.4945
390.0,Link_Test_5,0.9593
390.1,Link_Test_5,1.0171
390.2,Link_Test_5,0.4413
390.3,Link_Test_5,0.3652
390.4,Link_Test_5,0.5932
390.5,Link_Test_5,0.5945
390.6,Link_Test_5,0.732
390.7,Link_Test_5,0.6127
390.8,Link_Test_5,0.4808
390.9,Link_Test_5,0.8515
391.0,Link_Test_5,0.5034
391.1,Link_Test_5,0.5297
391.2,Link_Test_5,0.2567
391.3,Link_Test_5,0.4171
391.4,Link_Test_5,0.6511
391.5,Link_Test_5,0.2064
391.6,Link_Test_5,0.4821
391.7,Link_Test_5,0.2136
391.8,Link_Test_5,0.2912
391.9,Link_Test_5,0.6293
392.0,Link_Test_5,0.5094
392.1,Link_Test_5,0.6416
392.2,Link_Test_5,0.4915
392.3,Link_Test_5,0.0089
392.4,Link_Test_5,0.0
392.5,Link_Test_5,0.725
392.6,Link_Test_5,0.3627
392.7,Link_Test_5,0.7657
392.8,Link_Test_5,0.5601
392.9,Link_Test_5,0.0997
393.0,Link_Test_5,0.131
393.1,Link_Test_5,0.0207
393.2,Link_Test_5,0.5795
393.3,Link_Test_5,0.0616
393.4,Link_Test_5,0.2215
393.5,Link_Test_5,0.1876
393.6,Link_Test_5,0.7513
393.7,Link_Test_5,0.0492
393.8,Link_Test_5,0.2314
393.9,Link_Test_5,0.2017
394.0,Link_Test_5,0.3065
394.1,Link_Test_5,0.1658
394.2,Link_Test_5,0.0
394.3,Link_Test_5,0.0862
394.4,Link_Test_5,0.2882
394.5,Link_Test_5,0.0
394.6,Link_Test_5,0.127
394.7,Link_Test_5,0.0
394.8,Link_Test_5,0.0
394.9,Link_Test_5,0.0
395.0,Link_Test_5,0.0
395.1,Link_Test_5,0.0
395.2,Link_Test_5,0.0
395.3,Link_Test_5,0.2005
395.4,Link_Test_5,0.0
395.5,Link_Test_5,0.1771
395.6,Link_Test_5,0.0206
395.7,Link_Test_5,0.0
395.8,Link_Test_5,0.0026
395.9,Link_Test_5,0.0
396.0,Link_Test_5,0.0
396.1,Link_Test_5,0.0574
396.2,Link_Test_5,0.0134
396.3,Link_Test_5,0.0
396.4,Link_Test_5,0.0
396.5,Link_Test_5,0.0
396.6,Link_Test_5,0.0352
396.7,Link_Test_5,0.0
396.8,Link_Test_5,0.0457
396.9,Link_Test_5,0.0
397.0,Link_Test_5,0.0
397.1,Link_Test_5,0.0
397.2,Link_Test_5,0.0
397.3,Link_Test_5,0.0
397.4,Link_Test_5,0.0
397.5,Link_Test_5,0.0749
397.6,Link_Test_5,0.0
397.7,Link_Test_5,0.1875
397.8,Link_Test_5,0.0
397.9,Link_Test_5,0.0
398.0,Link_Test_5,0.0
398.1,Link_Test_5,0.0
398.2,Link_Test_5,0.0
398.3,Link_Test_5,0.0
398.4,Link_Test_5,0.0
398.5,Link_Test_5,0.0
398.6,Link_Test_5,0.0
398.7,Link_Test_5,0.0
398.8,Link_Test_5,0.0
398.9,Link_Test_5,0.0
399.0,Link_Test_5,0.0
399.1,Link_Test_5,0.1297
399.2,Link_Test_5,0.0236
399.3,Link_Test_5,0.1475
399.4,Link_Test_5,0.0
399.5,Link_Test_5,0.0
399.6,Link_Test_5,0.0
399.7,Link_Test_5,0.0
399.8,Link_Test_5,0.2199
399.9,Link_Test_5,0.0
400.0,Link_Test_5,0.0
400.1,Link_Test_5,0.0
400.2,Link_Test_5,0.0
400.3,Link_Test_5,0.0
400.4,Link_Test_5,0.0
400.5,Link_Test_5,0.0
400.6,Link_Test_5,0.0
400.7,Link_Test_5,0.0027
400.8,Link_Test_5,0.0
400.9,Link_Test_5,0.0
401.0,Link_Test_5,0.0997
401.1,Link_Test_5,0.0019
401.2,Link_Test_5,0.0
401.3,Link_Test_5,0.0
401.4,Link_Test_5,0.0
401.5,Link_Test_5,0.2877
401.6,Link_Test_5,0.0
401.7,Link_Test_5,0.0
401.8,Link_Test_5,0.0
401.9,Link_Test_5,0.0
402.0,Link_Test_5,0.0
402.1,Link_Test_5,0.0
402.2,Link_Test_5,0.0
402.3,Link_Test_5,0.167
402.4,Link_Test_5,0.0
402.5,Link_Test_5,0.0
402.6,Link_Test_5,0.0
402.7,Link_Test_5,0.03
402.8,Link_Test_5,0.0
402.9,Link_Test_5,0.0
403.0,Link_Test_5,0.0
403.1,Link_Test_5,0.0348
403.2,Link_Test_5,0.0
403.3,Link_Test_5,0.0
403.4,Link_Test_5,0.0
403.5,Link_Test_5,0.1734
403.6,Link_Test_5,0.0
403.7,Link_Test_5,0.0
403.8,Link_Test_5,0.0895
403.9,Link_Test_5,0.1376
404.0,Link_Test_5,0.0
404.1,Link_Test_5,0.0234
404.2,Link_Test_5,0.0
404.3,Link_Test_5,0.156
404.4,Link_Test_5,0.0
404.5,Link_Test_5,0.0
404.6,Link_Test_5,0.4457
404.7,Link_Test_5,0.0378
404.8,Link_Test_5,0.0
404.9,Link_Test_5,0.0
405.0,Link_Test_5,0.0
405.1,Link_Test_5,0.0
405.2,Link_Test_5,0.0
405.3,Link_Test_5,0.2444
405.4,Link_Test_5,0.2465
405.5,Link_Test_5,0.0602
405.6,Link_Test_5,0.3346
405.7,Link_Test_5,0.0697
405.8,Link_Test_5,0.3575
405.9,Link_Test_5,0.1997
406.0,Link_Test_5,0.0
406.1,Link_Test_5,0.2895
406.2,Link_Test_5,0.1544
406.3,Link_Test_5,0.2075
406.4,Link_Test_5,0.4961
406.5,Link_Test_5,0.1102
406.6,Link_Test_5,0.133
406.7,Link_Test_5,0.2626
406.8,Link_Test_5,0.2418
406.9,Link_Test_5,0.6191
407.0,Link_Test_5,0.4344
407.1,Link_Test_5,0.3536
407.2,Link_Test_5,0.2255
407.3,Link_Test_5,0.0
407.4,Link_Test_5,0.2631
407.5,Link_Test_5,0.4241
407.6,Link_Test_5,0.5088
407.7,Link_Test_5,0.1042
407.8,Link_Test_5,0.6656
407.9,Link_Test_5,0.3814
408.0,Link_Test_5,0.3626
408.1,Link_Test_5,0.3779
408.2,Link_Test_5,0.7631
408.3,Link_Test_5,0.9447
408.4,Link_Test_5,0.8348
408.5,Link_Test_5,0.409
408.6,Link_Test_5,0.3097
408.7,Link_Test_5,0.568
408.8,Link_Test_5,0.3924
408.9,Link_Test_5,0.3884
409.0,Link_Test_5,0.712
409.1,Link_Test_5,1.1463
409.2,Link_Test_5,0.575
409.3,Link_Test_5,0.1864
409.4,Link_Test_5,0.6749
409.5,Link_Test_5,0.5896
409.6,Link_Test_5,0.6329
409.7,Link_Test_5,0.4115
409.8,Link_Test_5,0.732
409.9,Link_Test_5,0.6025
410.0,Link_Test_5,1.0484
410.1,Link_Test_5,1.0244
410.2,Link_Test_5,0.8161
410.3,Link_Test_5,1.2543
410.4,Link_Test_5,0.8388
410.5,Link_Test_5,0.9981
410.6,Link_Test_5,0.7561
410.7,Link_Test_5,1.0465
410.8,Link_Test_5,1.2254
410.9,Link_Test_5,0.884
411.0,Link_Test_5,0.8979
411.1,Link_Test_5,1.1463
411.2,Link_Test_5,1.5499
411.3,Link_Test_5,0.9304
411.4,Link_Test_5,1.1797
411.5,Link_Test_5,1.2118
411.6,Link_Test_5,1.4663
411.7,Link_Test_5,1.1808
411.8,Link_Test_5,1.1265
411.9,Link_Test_5,1.4691
412.0,Link_Test_5,1.1302
412.1,Link_Test_5,1.1226
412.2,Link_Test_5,1.3585
412.3,Link_Test_5,1.3569
412.4,Link_Test_5,1.2965
412.5,Link_Test_5,0.9746
412.6,Link_Test_5,1.3356
412.7,Link_Test_5,1.5217
412.8,Link_Test_5,1.242
412.9,Link_Test_5,1.5264
413.0,Link_Test_5,1.4255
